Position,title,link
834.0,Mass wedding participants by income range and emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=3BJD3qaC-JggGGoXgR4Ll5gPb5vrNz7W4HQbPeR8O-s
835.0,"POD card holders by nationality, gender and Emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=LqiJsuKKWPxIR4Jm1Q8slkV3r3ZNfw8bp4uOdXxcFHE
836.0,POD card holders based on age group and Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=TXbp2JRYtehzgyetYOk6mn29BoRT_ttLAUZrjtQ4fH4
837.0,POD card holders based on disability type and Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=l-cYXiVTAQsEl4AbwoSY2WO95hx9Nry3KgvJtp2KHOs
838.0,POD JOB requests by education and emirates,https://admin.bayanat.ae/Home/DatasetInfo?dID=0B4WedDbdT2gSipuVjmC8jn2upRfz8_saqXM_c8a_hM
839.0,"POD JOB requests by emirates, education and age group",https://admin.bayanat.ae/Home/DatasetInfo?dID=BHxKo20fCB0kGwifVicf55cutVVxDyB2shGzLMUHaJg
840.0,POD JOB requests by emirates and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=qCxq2u7ehdgNmZf6AoDAKexALRYDc3U9fRrvq7-b0oY
841.0,POD JOB requests by emirates and marital status,https://admin.bayanat.ae/Home/DatasetInfo?dID=z2X2Kr1F-ETqM0W2P_PDfS6waeNL-11oebLLphlw3mA
842.0,"Number of students registered in each center by age, gender and emirates",https://admin.bayanat.ae/Home/DatasetInfo?dID=GWcqnYqWazxdGJe9Cffum6jlUgtHIn8sAUqlIuBWcy4
843.0,"POD students based on Government centers, disability type and Emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=URGc18gm86qTb-p_MvRPhug0dPDH4vopW1M3QUb8u0E
844.0,Distribution of Productive Families by Emirate and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=C8Rr-FoW05o0g2S-TBjTvzLQLr3CLbeEIawCmPqSF1M
845.0,"Social security cases by category, Emirates and Nationality",https://admin.bayanat.ae/Home/DatasetInfo?dID=KxxzbohXKzjdDtxnhUaVtwF30EoRWRmlhNEy8Bs_tnQ
846.0,Social security cases by category and Emirates,https://admin.bayanat.ae/Home/DatasetInfo?dID=w7yTMKRlNvX6-WrWH4HixYodgkv-svtpZW2VstctUYU
847.0,Social security amount of help by category and emirates,https://admin.bayanat.ae/Home/DatasetInfo?dID=sa6kyLNlEuvzqcm-kRLwWyHN9oWWXE2GgYLioylyLrY
848.0,"Social security cases by category, office location and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=z7slcdwaEr8-Zh68MjCdIDuq-1aXGh_gmHlf2x5rlQE
849.0,"Employment distribution by Emirates,Gender and Education",https://admin.bayanat.ae/Home/DatasetInfo?dID=IFnv1e1_fgYTvH12LAqUnN2nQITt53-7kfopziouKK0
850.0,"Employment distribution by Emirates, Gender and Job Category",https://admin.bayanat.ae/Home/DatasetInfo?dID=Tdyc2EHHM_O4XjNT8Fo63Lv0yYyO4OlKf2vYzBLe5OI
851.0,"Employment distribution by Emirates, Gender and PMOClass",https://admin.bayanat.ae/Home/DatasetInfo?dID=ZA8oUG27Wv6o2-PuDwxwj4IxW3k_ZZy_1gipipybmps
852.0,Employment distribution by Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=duPv4DLpbo0EiuInmQbN7K76RYdhQl0flTE_lWfflJA
853.0,Employment distribution by Gender and Education,https://admin.bayanat.ae/Home/DatasetInfo?dID=3Kl3LB2PXZo_Kbuv6kQ33-BVyGY4DXUFP8UVTHsSkrE
854.0,Employment distribution by Gender and Job Category,https://admin.bayanat.ae/Home/DatasetInfo?dID=aT5K74-gzo3-EAeebGatYDpni_stG-uQf_J7gOMo8jU
855.0,Employment distribution-Gender-Marital Status,https://admin.bayanat.ae/Home/DatasetInfo?dID=eF5GrPlHUFEjCIJKsNPjZ7KoXNRGWRrk0axHU1qoyi4
856.0,"Employment distribution by Gender, Marital Status and Emirates",https://admin.bayanat.ae/Home/DatasetInfo?dID=9oklDR8BZtg5acYIHQBzYyofDUebSo51dqLNDhg9Ras
857.0,Employment distribution by Gender and PMOClass,https://admin.bayanat.ae/Home/DatasetInfo?dID=zgdTJ67VSKl14ryb_0Sr8zHTUg7v8jhbl5JuSdpbVC4
858.0,"Employment distribution by Gender, Service Period and Emirates",https://admin.bayanat.ae/Home/DatasetInfo?dID=Waw5FqxLtW-ucgHlZt2yzfp7PMIQwmKehJ6Jby3s8KI
859.0,Employment distribution by Gender and Service Period,https://admin.bayanat.ae/Home/DatasetInfo?dID=mW1BUgqUR2egsZt6ws1rMjeCw1g23SgTcREOrh7CheY
860.0,(MOID) Federal Maintenance Projects,https://admin.bayanat.ae/Home/DatasetInfo?dID=Eh9M-Ztfwz58uJkXKbJJhWywX6RIZ8jKrEvNi0Reoj4
861.0,(MOID) Federal Dams,https://admin.bayanat.ae/Home/DatasetInfo?dID=G5NoooFyl2BqkAi7dW9qzTNe-i4KmB7MP-EYS-YPmrE
862.0,"Employment distribution by Group Age, Emirates, Gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=hnT7lkmmA6NNGUFH0rIUd5XOUyxtAN2o2PpujvMs7AM
863.0,Traffic accidents according to the distribution of injuries,https://admin.bayanat.ae/Home/DatasetInfo?dID=JKk1AXPUgz44cQPnqOhl_6E6bIVufJZAGc_zeZ7oQQw
864.0,"Traffic accidents, According on the level of injury and the cause of the accident",https://admin.bayanat.ae/Home/DatasetInfo?dID=RLwjKH0SA22DuFyX3zyJe_B8MRHGQq4YLDbhzc2euSI
865.0,Traffic accidents according to the distribution of fines,https://admin.bayanat.ae/Home/DatasetInfo?dID=LV6j68Q8gpqWPgI2er_EE4r_L3Ce6fS-gm4PpvxRlnY
866.0,Balance of payments,https://admin.bayanat.ae/Home/DatasetInfo?dID=MGdpgJidto9vdy-9TF7Sk0pSix4mPWGsmR6DH6FKey8
867.0,Buildings fires,https://admin.bayanat.ae/Home/DatasetInfo?dID=c-kGE1VEeqIAvVW5TuqoyQFtdJINQSn63FZRptsVIYg
868.0,Civil defense rescue operations,https://admin.bayanat.ae/Home/DatasetInfo?dID=PvFKY1i_Pockx-lhbglhzPUH20FG1ijfv39zVBQAA9M
869.0,Transportation fires,https://admin.bayanat.ae/Home/DatasetInfo?dID=lHt7XJ9EcEUDmJ4n95n9miV02gSg1AIKaCKYrTIhWjs
870.0,Service centers in the country,https://admin.bayanat.ae/Home/DatasetInfo?dID=_rHM840ELMGJpCHc2CebVds9vvMVV6XeUDNlIePjkcE
871.0,Finds,https://admin.bayanat.ae/Home/DatasetInfo?dID=igkoRcwJDFPQIlU64YfufPWktlAHx6kZjldOHxiV7ss
872.0,GINI Coefficient,https://admin.bayanat.ae/Home/DatasetInfo?dID=r8BRz_5ViJLG8auIlB6vkKySAum9dOXpCRAMtfEXTzc
873.0,Relative Distribution of families according to the type of family and according to the sewage used in the residence,https://admin.bayanat.ae/Home/DatasetInfo?dID=MX2LITUffceVj7Vs5mB_OjavbqfasSmFvZu10vTX5wQ
874.0,"Relative distribution of families according to the emirate, type of family, and number of rooms",https://admin.bayanat.ae/Home/DatasetInfo?dID=6SBWF5OOW6a_AhsAwpYTwL9e9FWG-CviSFvbOElbnxc
875.0,Marriage contracts by age,https://admin.bayanat.ae/Home/DatasetInfo?dID=KiGDxQlop_zwbE56I0d1JbbCqQPpJwmgBRZejYRmXM0
876.0,Total Social protection Expenditure at the UAE level,https://admin.bayanat.ae/Home/DatasetInfo?dID=o33WoBNNtisLCfGyq5TP7RqrEZ3ireN1MDF-SbfRofo
877.0,Higher Colleges of Technology Graduates in Education per Year by Program,https://admin.bayanat.ae/Home/DatasetInfo?dID=NiDWpnHVEvc4K6rnkMFFfWPouRfIZGbBSr5FKEaSukA
878.0,Higher Colleges of Technology Graduates in Business per Year by Program,https://admin.bayanat.ae/Home/DatasetInfo?dID=Nn98ir0oewgsn0kQ_cYX7L5gSnEZlkxG08CbBb5t270
879.0,Higher Colleges of Technology Graduates Awarded Credentials by Program and Year,https://admin.bayanat.ae/Home/DatasetInfo?dID=hQaxEUW6wGt6Wb1GauH9CfCc4YZIBr3PPfrttxp393I
880.0,Higher Colleges of Technology Graduates in Applied Communications per Year by Program,https://admin.bayanat.ae/Home/DatasetInfo?dID=QSGK9xQGppN1pBWrKkQXTYaNn33JU2EITMrJATNXws0
881.0,Higher Colleges of Technology Annual Enrollments by Gender and Level,https://admin.bayanat.ae/Home/DatasetInfo?dID=MyIESFcF9RFfoO5aAPMjrwobgJfQZqk-fCil4CGjG5g
882.0,Higher Colleges of Technology College Enrollments per Academic Year by HCT Campus,https://admin.bayanat.ae/Home/DatasetInfo?dID=i9R4CD_O9tfXGnu9DM1tc7C5jw6Qaa9Esdd8BGAiY7U
883.0,Higher Colleges of Technology College Enrollments per Academic Year by HCT Campus,https://admin.bayanat.ae/Home/DatasetInfo?dID=bFXPLHsbbxQYLa3yzoA7LPeDId_foqhmy_R5m_3A9Y4
884.0,Enrollments by Faculty and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=8XdRtv5A9yT-Uzmq5kEaZLzwf-nVjeBYT2ERiJNmc3I
885.0,Higher Colleges of Technology College Foundations Enrollment per Year by Campus and Level,https://admin.bayanat.ae/Home/DatasetInfo?dID=yxkBVi6FLm0lS3ygqRUQXt_jkW5bDn9PV3iPPkiP_hg
886.0,GRADUATES AWARDED CREDENTIALS WITH DISTINCTION by FACULTY,https://admin.bayanat.ae/Home/DatasetInfo?dID=vtzfzUDDNfzzHjKIMHDgf2NOh7nu2-KFtwbYdHoC2Pg
887.0,GRADUATES BY CAMPUS,https://admin.bayanat.ae/Home/DatasetInfo?dID=HWnhzTZDHrCKBGkP2DcT9l51t1ADgyloTZ0RYD4b_PA
888.0,"Higher Colleges of Technology Graduates Awarded Credentials with Distinction, by Year and Gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=ZRdqxo4TSYQQx63nzR7nIglSoasLZP1kkQk617td1C4
889.0,GRADUATES AWARDED CREDENTIALS WITH DISTINCTION by CREDENTIAL,https://admin.bayanat.ae/Home/DatasetInfo?dID=a36qwcxMZ9JX2XTLST65j9d98hRMvfJ22akAk4F2pRM
890.0,"Higher Colleges of Technology Graduates by Program, Credential Type, and Beginning and Ending Year",https://admin.bayanat.ae/Home/DatasetInfo?dID=6_B7T3MmVVuRrmzQv7zeBAZM_wTZWHjiS5XVs7iaask
891.0,Higher Colleges of Technology Graduates per Year by Program and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=Jv7gWMNqGxD6f0meZ3Bw06S2xaHZH9EWkMCdqnjVSlo
892.0,GRADUATES AWARDED CREDENTIALS WITH DISTINCTION,https://admin.bayanat.ae/Home/DatasetInfo?dID=0EaqwduGQTV00IVAt9EwzNixJoJIH3UcsSHvT0AFchw
893.0,HCT FACULTY STAFF BY DIVISION,https://admin.bayanat.ae/Home/DatasetInfo?dID=7OvOIcav9909Xu9_rnYxrxs_ygpadrSxkGsDxMZSxqQ
894.0,Higher Colleges of Technology New Student Enrollment per Year by Emirate and Level,https://admin.bayanat.ae/Home/DatasetInfo?dID=tVVTzAMOBVplSAw_iVZD0XpwVN4XH6VJi-ROeeW0RoI
895.0,HCT STAFF BY CAMPUS,https://admin.bayanat.ae/Home/DatasetInfo?dID=gZ3KWCJlrKVAlTFcPIHNGqzlWn6BlRAZXmCq3KwiDmU
896.0,"ENROLLMENTS BY DIVISION, PROGRAMME AND CAMPUS",https://admin.bayanat.ae/Home/DatasetInfo?dID=GjC97Ivqr196htGcUi1nqq2Q0K7eEu8uKk0qZ1Cf_Vw
897.0,ENROLLMENTS BY LEVEL AND GENDER,https://admin.bayanat.ae/Home/DatasetInfo?dID=cd5CC8Pgjor3wAyw-YPenot1dvSHaoF46Zv_YLXSGmw
898.0,NEW STUDENT ENROLLMENTS BY HIGH SCHOOL TYPE AND GENDER,https://admin.bayanat.ae/Home/DatasetInfo?dID=P4cqdOtc5skHDpcxmvO8-A3146HWMBLqkcSrmer0w1U
899.0,"Higher Colleges of Technology Annual Enrollment by Campus, Division, and Program",https://admin.bayanat.ae/Home/DatasetInfo?dID=JbJxclhqsuwQF79O_C_YmMBeMr1qKJom-BdZISM43Lw
900.0,"Total Recreation, culture and religion Expenditure",https://admin.bayanat.ae/Home/DatasetInfo?dID=4NwL54JJn088Pr0ov57gTrDs-1rVSRiZVTsscaOqZ5c
901.0,Total Number of beneficiaries in accordance with government and private sector,https://admin.bayanat.ae/Home/DatasetInfo?dID=v1NtICPwFgHX6THTEPEA_BChiTt8DlunpZpZH7xGzVc
902.0,UAE Federal Road Signage,https://admin.bayanat.ae/Home/DatasetInfo?dID=L9doazDAKgfQbiJ5jdZHp04reqIyBizYQxx6gDRvUIk
903.0,UAE Federal Roads Rest Areas,https://admin.bayanat.ae/Home/DatasetInfo?dID=DYukOImVy6x-HSZLO4-TXCHs5g6sqao2CtgE9VISvVQ
904.0,UAE Federal Roads,https://admin.bayanat.ae/Home/DatasetInfo?dID=3t9sAjEPHhsQ8kxT8t8lundniKYBwA846ERUd0m9oQw
905.0,Public Federal Housing Complexes,https://admin.bayanat.ae/Home/DatasetInfo?dID=uJttXCORKl2IBIQCxOEkzYbbDhiHR1LNS0AlyJ5R5B4
906.0,Public Federal Housing,https://admin.bayanat.ae/Home/DatasetInfo?dID=GYmbVnHIlyZnpXEgd0s3dBo_a3zCh92I5swv_A8Bpm4
907.0,Power Saving in Federal Buildings and Roads Projects,https://admin.bayanat.ae/Home/DatasetInfo?dID=XlrpO0bOWxnOBdgS-kRrRYF7DvGhxsfvrwYfb2asv6I
908.0,Federal buildings,https://admin.bayanat.ae/Home/DatasetInfo?dID=zITBHWL7LZpihUC0wPdS8v2v5FfIXhhw8l5Y_fQ4yC4
909.0,Engineering Suppliers for Federal Roads and Buildings Projects,https://admin.bayanat.ae/Home/DatasetInfo?dID=xfZGdYJO4j0JoWR4V7u_hzNVcIRvfB2O1mLYiRKVGr8
910.0,Intellectual Property Rights For Ministry of Infrastructure Development,https://admin.bayanat.ae/Home/DatasetInfo?dID=aFXuybHcb9CjPaSor3ZvLioSLYLQbgC3U2u8FweRVdQ
911.0,Reduction Carbon Foot Print in Federal Buildings and Roads Projects,https://admin.bayanat.ae/Home/DatasetInfo?dID=tHYPAs321h--99Ir7e8JH62ftDzDvj6xPtff4y1WkLQ
912.0,"UAE Federal Roads Structure Facilities from (Bridges, Interchanges, Tunnels, Underpasses)",https://admin.bayanat.ae/Home/DatasetInfo?dID=QND0OGdtYbNd3MG001ZFcM_YQe2kv8j1Ew77vj4EJHM
913.0,Exports,https://admin.bayanat.ae/Home/DatasetInfo?dID=QhfrHPrQuB2jnK5bqo3vfBKNHeLIDj7Hft5gjMOmz1Y
914.0,Balance Sheet of the Central Bank of UAE - Assets 2015,https://admin.bayanat.ae/Home/DatasetInfo?dID=uutxu2spdbII33L7Qj-dpykonYG-_-ugSVrhVQbvfpk
915.0,"Primary Site (malignant cancer) Distribution by Age Group, among all",https://admin.bayanat.ae/Home/DatasetInfo?dID=dQShvxszEEyE7jQLLCcM9cx_FC36ekUNpKgy_By5tlA
916.0,"Referred Cases Through Primary Health Care By Specialty, Nationality And Medical District",https://admin.bayanat.ae/Home/DatasetInfo?dID=AB6GPp3eiyqiTgwjsd93ziV9FiXeQECJ_UqmBcIGmR0
917.0,Wall Street Exchange Centre Correspondent Banks and Financial Institutions by Country and Year,https://admin.bayanat.ae/Home/DatasetInfo?dID=CMoLDqDOVzDSkedlinQiILTkX2D0WFSh95eMJCtAK2A
918.0,"Health care staff by emirate, sector gender and job category",https://admin.bayanat.ae/Home/DatasetInfo?dID=Q64b59NpLcGbDpxQbDpU9vGqKGeIW4BuNc-QzoJx_Hs
919.0,"Employment rate by nationality, age and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=1YUi21k7Te7KfrPZ2jc_RKS4Az7B_vwawW5gTI-njks
920.0,Employment rate by age groups and gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=_Qh75hd5nG9RCKuCCZy3CqiG6ovnP6uqwOz1eeanXd8
921.0,Employment by Economic Activity and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=992mFU3zpgl1S84DkufL09RF3exlvvk00soFRjJo9wE
922.0,Employment Values by Occupation,https://admin.bayanat.ae/Home/DatasetInfo?dID=3P7EVEw_envz4fZcSxUB46S45vj1APnXmsQd5tAuwY4
923.0,Employment Percentage by Occupation and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=t1kmlCN3h0s0cQm9uMvy1FFciDVOGoZ2WTBAWJ48acQ
924.0,"Relative distribution of housing units by type of household, housing unit, and main source of electricity",https://admin.bayanat.ae/Home/DatasetInfo?dID=T5Ck8e5tv4yLCRN5b0eQ6jXo58t5tTW9fv8yf3OtIt0
925.0,Proportion of population with access to electricity,https://admin.bayanat.ae/Home/DatasetInfo?dID=W09uKCYA5vbq3dixNxD1ssxH5GmJzaOMe7sFzmYhzUs
926.0,Federal Government Employees by gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=z3AdH9how3Zyj9HyVPo0vpcUCVogmR5OXu_ui7Q962I
927.0,Federal Government Employees by job category and gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=KvHhx_LV2YHw9Uh7iPfM6SYxUDDT5VBe9bFvxJ8u1Uw
928.0,Gross Domestic Product at Constant (2010) PRICES BY TYPE OF EXPENDITURE,https://admin.bayanat.ae/Home/DatasetInfo?dID=bP3HYxhty_cNPDRDNhx5b3kG0fy5lXpbaPVExrNbd9g
929.0,Consumer price index - Monthly,https://admin.bayanat.ae/Home/DatasetInfo?dID=XJEOii9p0ZaYZt4bWmsavIpB1svTWxYHfeBE3Zzihnk
930.0,Producers price index - Quarterly,https://admin.bayanat.ae/Home/DatasetInfo?dID=4BnnpA3uQBeJVOH2WF9B13yXrlaQWKW3bdvoZV5sLK0
931.0,"Imports, Exports and Re-Exports weight and value by Product Category",https://admin.bayanat.ae/Home/DatasetInfo?dID=ix87QIN1rrMI9EGWPWTdI18aUJBV7OFfJNx8qyQ1r0w
932.0,Fertility Rate,https://admin.bayanat.ae/Home/DatasetInfo?dID=PD1qOCMBVP-DgctNUZr_0lAiBttzdtqUmQkOwrKXHQk
933.0,"Natural Reserves in UAE by Emirate, Type and Establishment Year",https://admin.bayanat.ae/Home/DatasetInfo?dID=JgFZ__mk_-j0Esc9Oy_8T2izmT3y4zpy4UQpR3ca0JI
934.0,Natural reserves count and Area by Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=tP8nT0AA2FfkMAwjBKZJcjwY6ppf-nHvEaUnhOTXxSI
935.0,Consumption of Ozone Depletion Substances by Group,https://admin.bayanat.ae/Home/DatasetInfo?dID=Gr6JOwisD6rD4B3yweZrswfm2sC3Em4hGyjbq9eZOVA
936.0,"Death counts by gender, nationality and emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=85IIRh0OaUT3g6dirLSWEY3HrI7vkZ0R979S-fBiNyk
937.0,Street Lighting on UAE Federal Network,https://admin.bayanat.ae/Home/DatasetInfo?dID=lQP_Lt0klo27AKvI5WM9ol4mE8oNyv4ZXUuPJ2S6FzM
938.0,"Birth Counts by gender, marital status, nationality group and emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=MqjNqbVoNFlc6i2F7WSnlIhcY9-haJM8EnRALNrGyqA
939.0,UAE Total Population Estimates by Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=EW2VPZaU7c8RfQphNA9rAJg3HbcYZ5Q_Jdz_2bz0NCg
940.0,UAE Total Population Estimates,https://admin.bayanat.ae/Home/DatasetInfo?dID=iKJ0gM9q_cxSMfxl3lD_X6yGEbPQaughbMV-Gk8JDN0
941.0,Production of Refined Petroleum Products ('000 Metric Ton),https://admin.bayanat.ae/Home/DatasetInfo?dID=-cXZkZvqMWm9UJf95PZrpfXgoCAp3xucQfAzZyU4xEE
942.0,"Crop Area, Production Quantity and Value of field crops by commodity type (Crop)",https://admin.bayanat.ae/Home/DatasetInfo?dID=AL1rGHdtxFCXJV-q4F5LGxjl2kUFVnMEbG2Ada3a3es
943.0,Dubai Customs - Customs Warehouses,https://admin.bayanat.ae/Home/DatasetInfo?dID=3iP8J4pSLSwWgz4eB6Aw6Aqa82iZKJBXz63yuOx94Ms
944.0,Dubai Customs - Customs Warehouse Licensees,https://admin.bayanat.ae/Home/DatasetInfo?dID=3qHLvGEkkI51NmmGHdyK2zlTR0o5tsrNam2Go1AGlbE
945.0,Dubai Customs - Courier Companies,https://admin.bayanat.ae/Home/DatasetInfo?dID=sFVAZtRzhtPCEwlmiOKH5Ji1p1OsNXOptmofMdY_6D0
946.0,Customs Declaration Cargo Detail,https://admin.bayanat.ae/Home/DatasetInfo?dID=K8DWx5wkByPci2b4vblk16PsqmdZFf5JvctsLf3G8uY
947.0,Customs Vehicle Clearance Certificate,https://admin.bayanat.ae/Home/DatasetInfo?dID=OhI6xwvASCq68-OBRONYxy1ph9-0Gp0mLUBNBYI4bj0
948.0,Customs Declaration Detail,https://admin.bayanat.ae/Home/DatasetInfo?dID=d4O9q3-czBA4ODlyZxq_lqbxdgFqci1KOg4A-sxuA5E
949.0,Customs Declaration Header,https://admin.bayanat.ae/Home/DatasetInfo?dID=QYMKwSWtSN5eKAVEqh56CfyhBdgTEEPwPG8rjKcw178
950.0,"Ras Al Khaimah, Maritime City Port, Waste Management Service Charges",https://admin.bayanat.ae/Home/DatasetInfo?dID=TZEx4xD-cCPVnOgb0SGsY5pThExpQVdGXEyTYecg14g
951.0,"Ras Al Khaimah, Maritime City Port, security service charges, Gate Pass Charges",https://admin.bayanat.ae/Home/DatasetInfo?dID=iqH2GeyX-RNFf0z6g__P-1tSvvyxodlQM9gJ5C7Qp2A
952.0,"Ras Al Khaimah, Maritime City Port, security charges",https://admin.bayanat.ae/Home/DatasetInfo?dID=tx2RLyqSd0igE3azfBhRaBv6GkvBtBHdqmQjmOmeiB4
953.0,"Ras Al Khaimah, Maritime City Port, rates on commercial vessels, cargo charges (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=4JlDZm6g0ChO_r9Ya30JZgUZxwoA6cSOLGLra64XoQE
954.0,"Ras Al Khaimah, Maritime City Port, operating license charges, Operating Licence",https://admin.bayanat.ae/Home/DatasetInfo?dID=WOLS4tXq-vnZ2nDdxwc98i4FcXwsYeglVwWQPXAAsys
955.0,"Ras Al Khaimah, Maritime City Port, Administration Service Charges",https://admin.bayanat.ae/Home/DatasetInfo?dID=0nH_iKsmkSAXE9bVcPpptkCLg4yzoOEIROKantTNR-g
956.0,"R.A.K. Maritime City, Operating Licenses Charges, Manpower, Subcontractor Operating Licence",https://admin.bayanat.ae/Home/DatasetInfo?dID=qQkKVQi0R0KiZPIxNQ6QxxcBVDASWewSARpCI_AeldI
957.0,"R.A.K Maritime City safety system service charges on common user berth, Third Party Training",https://admin.bayanat.ae/Home/DatasetInfo?dID=-xMrZu8TrvWEDiH9L9YX8PEoEI7bVlJq7NJ3ILib324
958.0,"R.A.K Maritime City safety system service charges on common user berth, Service Charges (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=hk42IeMp15VE5o-4SgeBk-XBlQA_GZMOOPVBFd2RS6E
959.0,"R.A.K Maritime City rates on commercial vessels, rates charges for using the common user berth",https://admin.bayanat.ae/Home/DatasetInfo?dID=0U524J_1DRmChAuxdEPz_IavvsWo_vy-HbcN-jPS-AA
960.0,"R.A.K Maritime City rates on commercial vessels, marine services charges, towage (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=G3nn-5Gg9KSLfCgwglmC1YlAqldiyAgpVfnoFKcwV-Q
961.0,"R.A.K Maritime City rates on commercial vessels, marine services charges, sundry charges (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=Fx-W-lv3azhjFgVdae126fIUP8dSgI2G1fAlpXNfLZ8
962.0,"R.A.K Maritime City rates on commercial vessels, marine services charges, Pilotage Exemption (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=KOcZYsOHeQP7hW2GM97VQoP0paJ-VQGNlpvLehIsDKY
963.0,"R.A.K Maritime City rates on commercial vessels, marine services charges, Pilotage (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=XpE0gtQUJTa5-GT-L8ivXyMGGTcMF0_AhghuMsRLC9s
964.0,"R.A.K Maritime City rates on commercial vessels, marine services charges, Berthing and Unberthing",https://admin.bayanat.ae/Home/DatasetInfo?dID=T54noalTbvKPav8kjr9LCJ4AoJmOm1v9y82pONYBSdA
965.0,"R.A.K Maritime City rates on commercial vessels, marine services charge, mooring (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=IMGvkKEOtX4bG72I_jKmarnqiEDVKW7pDHSQTaUOfyY
966.0,"R.A.K Maritime City rates commercial vessels, marine services and chrg., bathymetric survey (2018)",https://admin.bayanat.ae/Home/DatasetInfo?dID=_gsEzQ-7Z_anY4cuKlFhB8VIfuO35zfvP5-RVsQB14k
967.0,Dubai Customs - Cargo Terminal Operator or Handler Premises,https://admin.bayanat.ae/Home/DatasetInfo?dID=q0OK8y7ZWpchFcSArSo7cox2KYR2_gMjWnX6Y_Ny4DY
968.0,Dubai Customs - Registered Brokers,https://admin.bayanat.ae/Home/DatasetInfo?dID=36SD58Zu2X6TTNj0Oo89PLjtDoicqcB5ieMudXXB_1c
969.0,Dubai Customs - Registered Exporters,https://admin.bayanat.ae/Home/DatasetInfo?dID=xiehCadUq_aF03cGnHzDashfUH95d8soZWRJ1mIh8q0
970.0,Dubai Customs - Registered Importers,https://admin.bayanat.ae/Home/DatasetInfo?dID=pEQtEu40lLmtfsLlAImaVohIyV6WX4omcqoDOCQcdQI
971.0,Dubai Customs - Registered Shipping or Airline Agents,https://admin.bayanat.ae/Home/DatasetInfo?dID=x3hiV06xfKaU_uiZQ_9miu4sBfMKRVDS4ZqHCB5zo5s
972.0,Dubai Customs - Business Facilities,https://admin.bayanat.ae/Home/DatasetInfo?dID=_AAdhydCBxYRlbTdKuJ8RFv-UfINsy_Sc6fNhkP90Go
973.0,Dubai Customs - Prohibition and Restriction,https://admin.bayanat.ae/Home/DatasetInfo?dID=hqucQ-HfY261W9XyDURn5QjAezgm8dUqg8TU4KEQpNs
974.0,Dubai Customs - Free zone Companies,https://admin.bayanat.ae/Home/DatasetInfo?dID=LllXfkU5YvUGO82ixUj4EZZ3W3DTmN8Caj4hUOApumA
975.0,Dubai Customs - Cargo Terminal Operators or Handlers,https://admin.bayanat.ae/Home/DatasetInfo?dID=J43Ds-3ooLgo6s1UJ5ucfY6R62sI1Yvx3z4wIj29f2Y
976.0,Imports,https://admin.bayanat.ae/Home/DatasetInfo?dID=gD97N4REJIAINy4AxXdo0eY6GKwWrm-P9ypGbiy-4Us
977.0,Re-exports,https://admin.bayanat.ae/Home/DatasetInfo?dID=o9PU6CBk-Nr6bQH-rl3WFRboCDMhpgNAozH6OZ2tYHE
978.0,Sales of Oil and Gas Products ('000 Metric Ton) by Product,https://admin.bayanat.ae/Home/DatasetInfo?dID=O55c8qOAsTkH0JSxrlma0vnixu819a_bXQcDe_StcLU
979.0,Refunding defective items,https://admin.bayanat.ae/Home/DatasetInfo?dID=xI3DDwDjct2NMrQcIioija7yGWZXgtgHMmqKO59jQRs
980.0,Annual Average of Ground Ozone (O3) Concentration by Station,https://admin.bayanat.ae/Home/DatasetInfo?dID=E5jtIJaL0W6d6gr1jIbJzdKVLm9cE5_PAOOa-hIj90g
981.0,Value of UAE Non-Oil Re-exports to Commercial Partners by Country and Year,https://admin.bayanat.ae/Home/DatasetInfo?dID=VUgJijwC9wtknHBMBVZvdU4M7nqQq-qhCrX4iOfdm7M
